IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,2122,24.3837,54.4718,109.127,109.127,0.463629
5,2123,24.3837,54.4718,131.607,109.127,0.397749
5,2124,24.3837,54.4718,93.5437,93.5437,1
5,2125,24.3837,54.4718,88.1675,88.1675,1
5,2126,24.3837,54.4718,109.565,88.1675,0.415809
5,2127,24.3837,54.4718,99.1319,88.1675,0.637846
5,2128,24.3837,54.4718,63.9086,63.9086,1
5,2129,24.3837,54.4718,84.4005,63.9086,0.431541
5,2130,24.3837,54.4718,71.2592,71.2592,0.739741
5,2131,24.3837,54.4718,90.9093,71.2592,0.4467
5,2132,24.3837,54.4718,93.3588,71.2592,0.404007
5,2133,24.3837,54.4718,62.4738,62.4738,1
5,2134,24.3837,54.4718,75.6196,62.4738,0.583261
5,2135,24.3837,54.4718,80.9983,62.4738,0.467804
5,2136,24.3837,54.4718,77.6057,77.6057,0.537636
5,2137,24.3837,54.4718,58.8249,58.8249,1
5,2138,24.3837,54.4718,80.0207,58.8249,0.419262
5,2139,24.3837,54.4718,68.8642,68.8642,0.662509
5,2140,24.3837,54.4718,78.0626,78.0626,0.685755
5,2141,24.3837,54.4718,68.8546,68.8546,1
5,2142,24.3837,54.4718,57.8472,57.8472,1
5,2143,24.3837,54.4718,68.1578,68.1578,0.655177
5,2144,24.3837,54.4718,86.3388,86.3388,0.47444
5,2145,24.3837,54.4718,107.209,107.209,0.424899
5,2146,24.3837,54.4718,124.911,124.911,0.483846
5,2147,24.3837,54.4718,125.347,125.347,0.982291
5,2148,24.3837,54.4718,149.27,125.347,0.374895
5,2149,24.3837,54.4718,101.57,101.57,1
5,2150,24.3837,54.4718,93.2895,93.2895,1
5,2151,24.3837,54.4718,73.3289,73.3289,1
5,2152,24.3837,54.4718,57.1396,57.1396,1
5,2153,24.3837,54.4718,69.8119,69.8119,0.594699
5,2154,24.3837,54.4718,78.7061,69.8119,0.694365
5,2155,24.3837,54.4718,83.6393,83.6393,0.567183
5,2156,24.3837,54.4718,87.3195,87.3195,0.859908
5,2157,24.3837,54.4718,90.6185,87.3195,0.873458
5,2158,24.3837,54.4718,79.1273,79.1273,1
5,2159,24.3837,54.4718,76.718,76.718,1
5,2160,24.3837,54.4718,68.9966,68.9966,1
5,2161,24.3837,54.4718,73.302,73.302,0.83814
5,2162,24.3837,54.4718,93.1185,73.302,0.443662
5,2163,24.3837,54.4718,91.394,73.302,0.476176
5,2164,24.3837,54.4718,94.0635,94.0635,0.426797
5,2165,24.3837,54.4718,102.581,102.581,0.705168
5,2166,24.3837,54.4718,120.926,102.581,0.471257
5,2167,24.3837,54.4718,98.444,98.444,1
5,2168,24.3837,54.4718,118.706,98.444,0.435638
5,2169,24.3837,54.4718,101.903,98.444,0.867746
5,2170,24.3837,54.4718,95.1724,95.1724,1
5,2171,24.3837,54.4718,102.682,95.1724,0.734944
5,2172,24.3837,54.4718,75.3663,75.3663,1
5,2173,24.3837,54.4718,78.3049,78.3049,0.886465
5,2174,24.3837,54.4718,80.9983,80.9983,0.895422
5,2175,24.3837,54.4718,59.0531,59.0531,1
5,2176,24.3837,54.4718,79.5518,59.0531,0.431421
5,2177,24.3837,54.4718,82.2301,82.2301,0.386543
5,2178,24.3837,54.4718,100.193,82.2301,0.478694
5,2179,24.3837,54.4718,63.3158,63.3158,1
5,2180,24.3837,54.4718,77.5076,63.3158,0.558771
5,2181,24.3837,54.4718,84.9486,63.3158,0.411816
