IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,466,733.366,55.6752,200.569,200.569,1
5,467,733.366,55.6752,119.865,119.865,1
5,468,733.366,55.6752,64.9597,64.9597,1
5,469,733.366,55.6752,224.321,224.321,0.804688
5,470,733.366,55.6752,315.259,315.259,0.883379
5,471,733.366,55.6752,343.7,343.7,0.96196
5,472,733.366,55.6752,423.844,423.844,0.896477
5,473,733.366,55.6752,250.817,250.817,1
5,474,733.366,55.6752,414.116,414.116,0.800378
5,475,733.366,55.6752,230.897,230.897,1
5,476,733.366,55.6752,270.787,230.897,0.94706
5,477,733.366,55.6752,105.932,105.932,1
5,478,733.366,55.6752,87.3347,87.3347,1
5,479,733.366,55.6752,129.184,129.184,0.944533
5,480,733.366,55.3226,55.3226,55.3226,1
5,481,696.698,55.3226,113.103,55.3226,0.920411
5,482,696.698,55.3226,103.697,103.697,0.932922
5,483,696.698,55.3226,254.827,254.827,0.804992
5,484,696.698,55.3226,336.285,336.285,0.889657
5,485,696.698,55.3226,600.825,600.825,0.684063
5,486,696.698,55.3226,504.421,504.421,1
5,487,696.698,55.3226,285.189,285.189,1
5,488,696.698,55.3226,551.298,285.189,0.682524
5,489,696.698,55.3226,113.564,113.564,1
5,490,696.698,55.3226,224.327,113.564,0.853012
5,491,696.698,55.3226,149.019,149.019,0.950384
5,492,696.698,55.3226,188.11,188.11,0.945435
5,493,696.698,55.3226,435.492,435.492,0.701119
5,494,696.698,55.3226,576.381,576.381,0.816911
5,495,696.698,55.3226,651.466,651.466,0.897832
5,496,696.698,55.3226,373.183,373.183,1
5,497,696.698,55.3226,162.967,162.967,1
5,498,696.698,55.3226,366.126,366.126,0.747065
5,499,696.698,55.3226,454.363,454.363,0.881041
5,500,696.698,55.3226,549.903,549.903,0.871855
5,501,696.698,55.3226,632.014,632.014,0.888822
5,502,696.698,55.3226,547.084,547.084,1
5,503,696.698,55.3226,574.568,574.568,0.96132
5,504,696.698,55.3226,392.717,392.717,1
