IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,205,86.8215,55.0887,120.461,120.461,0.842649
5,206,86.8215,55.0887,120.399,120.399,1
5,207,86.8215,55.0887,111.429,111.429,1
5,208,86.8215,55.0887,118.301,118.301,0.923899
5,209,86.8215,55.0887,111.265,111.265,1
5,210,86.8215,55.0887,122.605,122.605,0.877555
5,211,86.8215,55.0887,120.718,120.718,1
5,212,86.8215,55.0887,102.608,102.608,1
5,213,86.8215,55.0887,118.62,118.62,0.831583
5,214,86.8215,55.0887,109.267,109.267,1
5,215,86.8215,55.0887,128.456,128.456,0.80171
5,216,86.8215,55.0887,151.733,151.733,0.764822
5,217,86.8215,55.0887,156.082,156.082,0.951149
5,218,86.8215,55.0887,167.703,167.703,0.874723
5,219,86.8215,55.0887,175.88,175.88,0.910114
5,220,86.8215,55.0887,191.908,191.908,0.831429
5,221,86.8215,55.0887,215.107,215.107,0.765519
5,222,86.8215,55.0887,236.095,236.095,0.785257
5,223,86.8215,55.0887,227.483,227.483,1
5,224,86.8215,55.0887,237.245,237.245,0.893656
5,225,86.8215,55.0887,219.852,219.852,1
5,226,86.8215,55.0887,235.607,235.607,0.834046
5,227,86.8215,55.0887,214.418,214.418,1
5,228,86.8215,55.0887,221.346,221.346,0.923298
5,229,86.8215,55.0887,244.692,244.692,0.764221
5,230,86.8215,55.0887,258.007,258.007,0.857825
5,231,86.8215,55.0887,265.227,265.227,0.9202
5,232,86.8215,55.0887,282.145,282.145,0.82295
5,233,86.8215,55.0887,283.445,283.445,0.985142
5,234,86.8215,55.0887,278.993,278.993,1
5,235,86.8215,55.0887,278.352,278.352,1
5,236,86.8215,55.0887,280.995,280.995,0.97002
